Column1,id,cmt,giá,dịch_vụ,an_toàn,chất_lượng,ship,other,chính_hãng
2407,22624,"mua 2 combo khăn giấy ướt tiki không đóng_thùng giao quấn màng bọc , giao hàng_hoá chồng , bịch khăn giấy ướt chảy tùm_lum . bực đóng_gói hàng không hài_lòng",0,0,0,0,-1,0,0
2408,22623,bao_bì cũ dơ không hài_lòng,0,0,-1,0,0,0,0
2409,22622,"sản_phẩm tốt , bịch giá sale",1,0,0,1,0,0,0
2410,22621,"chất_lượng tốt , bé mặc êm , thoải_mái , mỏng , nhẹ . tiki giao hàng , đóng_gói đẹp . ủng_hộ tiếp tốt",0,0,0,1,1,0,0
2412,22619,"sữa , hạn hơi thất_vọng tiki đóng_gói sơ bình_thường , quà tặng 2 túi mẹ bé giao thành 2 túi mẹ",0,-1,1,0,-1,0,0
2413,22618,"đóng_gói ok , giao đúng loại , giá kì hài_lòng",1,1,0,0,1,0,0
2414,22617,"tốt , , vệ_sinh bình sữa sạch kì hài_lòng",0,0,0,1,0,0,0
2415,22616,"sản_phẩm không hư_hại giao hàng , chất_lượng tốt kì hài_lòng",0,0,0,1,1,0,0
2416,22615,"tiki giao hàng , đóng_gói cẩn_thận . shipper vui_vẻ nhiệt_tình 🥰 kì hài_lòng",0,0,0,0,1,0,0
2417,22614,"thất_vọng mua tả không mã_vạch đc , ko hàng kém chất_lượng không quần",0,0,0,0,0,0,-1
2419,22612,"giao hàng siêu , gói hàng cẩn_thận , ủng_hộ . kì hài_lòng",0,0,0,0,1,0,0
2420,22611,sản_phẩm . cực_kỳ mềm_mại bé . mua đêm . ấm thoáng_khí không sợ bé hăm . tiki giao hàng kì hài_lòng,0,0,1,1,1,0,0
2422,22609,"sản_phẩm ok , giao hàng tiki đóng_gói kỹ",0,0,0,1,1,0,0
2424,22607,mỏng sản_phẩm mua,0,0,0,-1,0,0,0
2425,22606,"giao hàng , bé m , trộm_vía cân tốt",0,0,0,1,1,0,0
2426,22605,ko hình_ảnh minh không hài_lòng không hài_lòng,0,0,0,0,0,1,0
2427,22604,"sản_phẩm giao , giá tốt , chất_lượng đợi phản_hồi ! kì hài_lòng",1,0,0,0,1,0,0
2428,22603,"tuyệt_vời , , mua tiki hài_lòng",0,0,0,0,0,1,0
2429,22602,tặng khăn ướt . kích_thước hơi ok .,0,1,0,0,0,0,0
2430,22601,sản_phẩm hôm_nay hàng gãy gắn không hài_lòng,0,0,0,-1,0,0,0
2431,22600,mua giá 283 156k . lỗ 130k không,0,0,0,0,0,1,0
2432,22599,hàng sx 2018 . không không hài_lòng,0,0,-1,0,0,0,0
2433,22598,tã tràn . không hài_lòng,0,0,0,-1,0,0,0
2434,22597,"đặt_hàng 23h , giao hàng . hàng ok , ủng_hộ shop kế_tiếp kì hài_lòng",0,0,0,1,1,0,0
2435,22596,"hàng giao , đúng chất_lượng , đóng_gói cẩn_thận . kì hài_lòng",0,0,0,1,1,0,0
2436,22595,hàng tốt đóng_gói shop chưa chuyên_nghiệp !,0,0,0,1,-1,0,0
2437,22594,giao hàng bao_bì túi bỉm hơi nát rách bì hơi cũ,0,0,0,-1,1,0,0
2438,22593,"giá rẻ , sản_phẩm hãng , ủng_hộ tiếp . mẹ mua kì hài_lòng",1,0,0,0,0,0,1
2439,22592,"tin_dùng huggies mua tiki , shipper chỗ quen ơn huggies ! quần huggies",0,0,0,0,0,1,0
2440,22591,"mua 2 bịch , check out báo tặng balo bỉm không quà tặng kèm hàng . tốt , ship hơi , không hàng khuyến_mãi",0,-1,0,0,0,0,0
2441,22590,"hộp đóng_gói sản_phẩm rách , không nguyên_vẹn",0,0,0,0,-1,0,0
2442,22589,giao hàng giao chậm . không gọi điện liên_lạc gửi nhắn xin_lỗi hệ_thống auto . bỉm giao 2 không thông_tin ? hàng 2 chưa hàng,0,-1,0,0,-1,0,0
2443,22588,giao hàng sản_phẩm ok . kì hài_lòng,0,0,0,1,1,0,0
2444,22587,"sản_phẩm như hình_ảnh , giao hàng . ủng_hộ tiếp . kì hài_lòng",0,0,0,0,1,0,0
2447,22584,"pampers , ưu_điểm tã mỏng nhẹ thấm hút tốt , thử mẫu ưng_ý , pampers , thoải_mái mẹ yên_tâm dáng tốt không xệ",0,0,0,1,0,0,0
2449,22582,mua 25 / 1 hạn đúng tiền . hsd phép sản_xuất hạn ( ý_kiến ) trôi 5,0,0,-1,0,0,1,0
2452,22579,sản_phẩm tệ . quà tặng không đúng kích_thước không hài_lòng,0,-1,0,-1,0,0,0
2453,22578,"hàng hãng , đóng_gói cẩn_thận . sản_phẩm thấm hút tốt , chất_lượng tuyệt_vời . kì hài_lòng",0,0,0,1,0,0,1
2454,22577,"tiki giao hàng cực 9h 12h30 hàng , đóng_gói thùng cẩn_thận tặng kèm thú , dễ_thương , bé , unidry sale m mua bé thử , hy_vọng bé m , ủng_hộ lâu_dài , hihi quần unidry l54",0,1,0,0,1,0,0
2455,22576,hàng không như lua khách_hàng . không . . mua tiki không hài_lòng,0,-1,0,0,0,0,0
2456,22575,"tã thấm hút tốt , đúng kích_cỡ bé yêu cân mặc vừa_vặn , thoải_mái vận_động bé . thấm hút , mặc bé yêu thoải_mái vận_động",0,0,0,1,0,0,0
2457,22574,"sản_phẩm tốt , giá_thành tiết_kiệm kì hài_lòng",1,0,0,1,0,0,0
2458,22573,hàng chất_lượng lắm kì hài_lòng,0,0,0,1,0,0,0
2459,22572,"giao hàng , đóng_gói kỹ , hàng đúng chất_lượng kì hài_lòng",0,0,0,1,1,0,0
2460,22571,"2 đơn bỉm pamper bé hài_lòng dịch_vụ tiki như chất_lượng bỉm . sản_phẩm đóng_gói cẩn_thận , giao hàng , chất_lượng bỉm pamper tốt tin_dùng pamper 3bé . mềm mịn , thấm hút tốt",0,1,0,1,1,0,0
2461,22570,"tã tốt , bé ngủ xuyên đêm không tràn bỉm kì hài_lòng",0,0,0,1,0,0,0
2463,22568,"đóng_gói tốt , giao kì hài_lòng",0,0,0,0,1,0,0
2464,22567,hài_lòng giao hàng vô_địch tối hôm_qua giao ghê giảm_giá mua tả tiki yên_tâm hạn,1,0,0,0,1,0,0
2465,22566,tã hơi mùi hàng mua sakuko,0,0,0,-1,0,0,0
2466,22565,mua đợt t7 . tã đợt không bit tiki nhập loại sản_xuất sx loại tã mỏng . bé đêm tràn đợt mỏng,0,0,0,-1,0,0,0
2467,22564,màu trắng xanh navy shop giao hồng xanh navy : ( giao không đúng màu,0,-1,0,0,0,0,0
2468,22563,"mua 1 bịch tã , hàng tiki tin_tưởng . mong tiki cung_cấp hàng chất_lượng giá cạnh_tranh uy_tín al mặt_hàng , lựa cung_cấp uy_tín đăng tiki . book hàng thù viết nghiên_cứu comment mua hàng . rút ngắn khâu lựa_chọn khách_hàng . .",1,1,0,1,0,0,1
2469,22562,ok lắm màu đẹp giao hàng lắm kì hài_lòng,0,0,0,1,1,0,0
2470,22561,"giao hàng , đúng loại , ủng_hộ shop , mua",0,1,0,0,1,0,0
2471,22560,giao hàng hạn ngắn không hài_lòng mấy,0,0,-1,0,1,0,0
2473,22558,mua hàng tiki . đầu 3 bịch tã hơi nhăn hạn sản_xuất cũ_rích 9 / 2019 . mua vọng,0,0,-1,-1,0,0,0
2474,22557,tã thấm hút kém 1 hãng tã . giá rẻ như oke .,1,0,0,-1,0,0,0
2475,22556,"bỉm dày , bé tè vón cục , giá tiền sản_phẩm cao_cấp hiện_giờ bỉm nội_địa trung rẻ 1 nửa oke",-1,0,0,-1,0,0,0
2476,22555,"đợt tiki giao hàng , gói cẩn_thận đợt sản_phẩm khuyến_mãi . mua sản_phẩm tiki . cám_ơn tiki tốt giao",0,1,0,0,1,0,0
2479,22552,tả không mùi thơm mát nhẹ như tả,0,0,0,-1,0,0,0
2480,22551,hàng không quà tặng như mô_tả quần,0,-1,0,0,0,0,0
2481,22550,"sản_phẩm tốt , không 2 bọc tả đều quấn năng keo ngang giao chậm mấy giao tả sạch không dán băng_keo",0,-1,0,0,-1,0,0
2482,22549,đóng_gói sản_phẩm cẩn_thận như . giao hàng nhanh_chóng . quà tặng kèm bỉm . kì hài_lòng,0,1,0,0,1,0,0
2483,22548,hài_lòng dịch_vụ tiki hàng bỉm moony,0,1,0,1,0,0,0
2484,22547,đóng_gói tốt,0,0,0,0,1,0,0
2485,22546,tã cũ sản_xuất t1 / 2019 bao_bì cũ rách không hài_lòng,0,0,-1,-1,0,0,0
2486,22545,"sản_phẩm_giá tiền ok , thấm hút chưa tốt , bé mặc không hợp hăm , nh sản_phẩm oke kì hài_lòng",1,0,-1,-1,0,0,0
2487,22544,shop tiki ! kì hài_lòng,0,0,0,0,0,1,0
2488,22543,mua ta quần giao thành tã dán . không hàng huỷ đơn một đàng giao một nẻo như mất uy_tín lắm ! hàng không đúng,0,-1,0,0,0,0,0
2489,22542,giao bỉm toàn tràn không bobby hài_lòng,0,0,0,-1,1,0,0
2490,22541,"giao hàng , giá hợp_lý , đóng_gói hơi sơ kì hài_lòng",1,0,0,0,-1,0,0
2491,22540,"sản_phẩm combo 3 gói tã quần_huggies dry gói cực_đại xxl56 ( 56 miếng ) êm , bé 2 cảm mặc cỡ xxl. trừ tả xé , không mùi khó_chịu . trừ mua combo giá rẻ , ại khuyến_mãi . trừ huggies bé lớn phẩm tốt trừ combo giá rẻ",1,0,0,1,0,0,0
2492,22539,"sản_phẩm đẹp giá tiền mua . mong_đợi , cung_cấp ! kì hài_lòng",0,0,0,1,0,0,0
2493,22538,"bé , 2 bé đều unidry. tốt",0,0,0,1,0,0,0
2495,22536,hàng đúng chất_lượng kì hài_lòng,0,0,0,1,0,0,0
2496,22535,2 bịch bỉm đóng thùng ! không thủng chỗ ! kì hài_lòng,0,0,0,0,-1,0,0
2498,22533,monh tiki chương_trình khuyến_mại ! kì hài_lòng,0,0,0,0,0,1,0
2499,22532,sản_phẩm mô_tả chất_lượng tốt giao hàng nhanh_kì hài_lòng,0,0,0,1,1,0,0
2500,22531,gấp mua tiki . đúng tã siêu_thị . mỏng_manh lạ_lùng : ) không hài_lòng,0,0,0,-1,0,0,0
2502,22529,"tiki giao hàng . để_ý đợt quà giá ~ 369k , không tặng quà giá ~ 345k . mom cân_nhắc mua nhu_cầu bé . kì hài_lòng",0,0,0,0,1,0,0
2503,22528,"date , thùng sữa không bóp_méo , giao hàng cẩn_thận kì hài_lòng",0,0,1,0,1,0,0
2505,22526,"giao hàng , tả mềm thấm hút tốt , bé thoai mái , kì hài_lòng",0,0,0,1,1,0,0
2506,22525,vgiao hàng tận nhanh_chóng du hàng uy_tín chất_lượng kì hài_lòng,0,0,0,1,1,0,0
2507,22524,"thấm hút tốt , mềm_mại lắm !",0,0,0,1,0,0,0
2508,22523,giá rẻ đi_đôi chất_lượng . bé mặc ban_ngày oke kì hài_lòng,1,0,0,-1,0,0,0
2509,22522,tương_đối hài_lòng kì hài_lòng,0,0,0,0,0,1,0
2510,22521,"dssx sản_phẩm . hạn , kì hài_lòng",0,0,1,0,0,0,0
2511,22520,"sản_phẩm tiện_lợi , , giao đúng màu hồng mẹ ! kì hài_lòng",0,0,0,1,0,0,0
2512,22519,"giao hàng , hàng đúng size , chưa chưa . đúng mô_tả",0,1,0,0,1,0,0
2513,22518,giao hàng . chưa chưa tn . sờ bỉm ghê ghê . khô hạt . đc mỏng . bỉm mềm bt kì hài_lòng,0,0,0,-1,1,0,0
2514,22517,sản_phẩm tốt . kì hài_lòng,0,0,0,1,0,0,0
2515,22516,"đầu mua sữa gói kỹ , date hàng sữa pha sẵn không tiki , tiếp kì hài_lòng",0,0,1,0,1,0,0
2516,22515,không tả mỏng mỏng shop . lo_lắng chất_lượng sản_phẩm mua mẹ mỏng mua shop,0,0,0,-1,0,0,0
2517,22514,"vừa_y , như mô_tả , giao hàng nhiệt_tình",0,0,0,0,1,0,0
2518,22513,"tả đúng size , mềm_mại thoải_mái bé mặc , giao hàng kì hài_lòng",0,0,0,1,1,0,0
2519,22512,tả mỏng . mềm mịn . tốt . loại bé thoải_mái . chất_lượng tốt . đắt xắt miếng . : ),-1,0,0,1,0,0,0
2520,22511,màu vàng xám giao màu hồng xám,0,-1,0,0,0,0,0
2521,22510,mặc_dù đặt_hàng đầu giao hài_lòng tốt,0,0,0,0,1,0,0
2522,22509,sản_phẩm giá tầm trung cạp bé khó_chịu mùi . quần,1,0,0,-1,0,0,0
2523,22508,"sản phảm không đúng hình rỉ sét chỗ kéo khoá , nhăn hai mẫu rỉ sét",0,-1,0,-1,0,0,0
2524,22507,"đóng_gói sản_phẩm chất_lượng ok , tiki kì hài_lòng",0,0,0,1,1,0,0
2525,22506,"trừ tiki đóng_gói hàng cẩn_thận , nhân_viên giao hàng chuyên_nghiệp . trừ hàng bobby : không mùi , dai mềm_mại , không kích_ứng da , giá_cả dễ_chịu sản_phẩm hãng ! mấy quyết_định 2 combos combo 6 gói ! kì hài_lòng",1,0,1,1,1,0,0
2527,22504,"bé 1 hộp bt , chưa biet , mua . shop giao đóng_gói cẩn_thận nha , hộp móp",0,0,0,0,-1,0,0
2528,22362,"giao hàng , sản_phẩm tốt , hài_lòng kì hài_lòng",0,0,0,1,1,0,0
2529,22361,"giao hàng chậm , gấp không_thể mua tiki . tiki khắc_phục giao hàng hợp_lý .",0,0,0,0,-1,0,0
2530,22360,hàng tốt đúng như thông_tin đăng_tải . kì hài_lòng,0,0,0,1,0,0,0
2531,22359,"shop gửi bịch , thủng vỏ túi bỉm . đủ bỉm bịch . mua 3bịch 1triệu 3đều rách . không hài_lòng",0,-1,0,-1,0,0,0
2533,22357,"mua 3 . hàng tốt , bé mặc thoải_mái loại",0,0,0,1,0,0,0
2534,22356,chất_lượng sản_phẩm tốt hài_lòng kì hài_lòng,0,0,0,1,0,0,0
2535,22355,mua gói tặng ghế ăn mastela ạh hài_lòng,0,0,0,0,0,1,0
2536,22354,8kg mặc chật bụng đùi . mẹ chú_ý mua bỉm quần kích_thước .,0,0,0,0,0,1,0
2538,22352,"hàng giao cực . giao tiêu_chuẩn chiều_hôm tiki giao . giá rẻ mua cung tạp_hoá , mã khuyến_mãi . mong tiki chất_lượng giá_cả tốt khách_hàng . kì hài_lòng",1,0,0,0,1,0,0
2539,22351,"bobby tã quần hương thơm dịu , bé vẻ ngủ ngon . tã quần",0,0,0,1,0,0,0
2541,22349,"tã dán lọt_lòng , mỏng thấm tốt . 1 không hài_lòng mùi như mùi bvs_vậy , loại 5kg trở ít mùi 4 - 8kg mùi . ghét mùi 🙄",0,0,0,-1,0,0,0
2542,22348,"giao hàng , hàng chuẩn kì hài_lòng",0,0,0,0,1,0,1
2543,22347,"sản_phẩm tốt , giao hàng , mẫu_mã đẹp , đóng_gói sản_phẩm , nhân_viên giao hàng thân_thiện",0,0,0,1,1,0,0
2544,22346,"sp không đồng_nhất size , bé mặt chật .",0,0,0,-1,0,0,0
2545,22345,sản_phẩm ưng_ý . ủng_hộ shop kì hài_lòng,0,0,0,0,0,1,0
2547,22343,"tã thấm hút tốt , giá hợp_lí chất_lượng . kì hài_lòng",1,0,0,1,0,0,0
2548,22342,"sản_phẩm mô_tả , chất_lượng hàng",0,0,0,1,1,0,0
2549,22341,sản_phẩm mềm không khô thoáng miếng lót huggies độ dày bobby,0,0,0,-1,0,0,0
2550,22340,"hàng cảm_nhận tã tốt , mềm_mại , thấm hút tốt , bé mặc thoải_mái , dễ_chịu . giá_thành tiki tốt quyết_định mua tã tiki . hi_vọng tiki đợt giảm_giá . tốt",1,0,0,1,0,0,0
2551,22339,màu hồng . tiện_dụng . oke,0,0,0,1,0,0,0
2553,22337,cực_kỳ hài_lòng nha kì hài_lòng,0,0,0,0,0,1,0
2554,22336,không hàng tặng kèm hài_lòng,0,-1,0,0,0,0,0
2556,22334,sản_phẩm tốt . tiện_dụng mua hàng tiki . phẩm tốt,0,0,0,1,0,0,0
2557,22333,giao hàng nhiệt siêu đều . mua kì hài_lòng,0,0,0,1,1,0,0
2559,22331,"size thoải_mái loại bỉm , bỉm thấm hút tốt , bỉm 1 , cảm_giác chất_lượng bỉm không đồng_đều , đợt bề_mặt bỉm không mềm_mại như , mỏng rách lưng chun .",0,0,0,-1,0,0,0
2560,22330,"sản_phẩm tốt , giao hàng , giao hàng cẩn_thận chu_đáo kì hài_lòng",0,0,0,1,1,0,0
2561,22329,"rẻ , oke kì hài_lòng",1,0,0,1,0,0,0
2562,22328,giá_cả ổn,1,0,0,1,0,0,0
2563,22327,hài_lòng sản_phẩm . kì hài_lòng,0,0,0,0,0,1,0
2564,22326,"huggies unidry , đầu đắn_đo tã thấm hút ổn , tiết_kiệm . tiki giao hàng",1,0,0,1,1,0,0
2565,22325,mua xong kiểm_tra mã_vạch mong tiki một giải_thích không hài_lòng,0,0,0,0,0,1,0
2566,22324,"mẫu mỏng thoáng mát , khả_năng thấm hút ok , lưng thun kiểu mềm_mại , hài_lòng . mua giá tốt tiki .",1,0,0,1,0,0,0
2567,22323,hàng giao cực . bao_bì hơi bụi bẩn . đóng_gói kỹ_lưỡng lau bụi gửi đi tốt 😁 👍,0,-1,0,0,1,0,0
2568,22322,"sản_phẩm bẩn , không hài_lòng",0,0,0,-1,0,0,0
2569,22321,giao hàng dự_kiến .,0,0,0,0,-1,0,0
2570,22320,"đóng_gói cẩn_thận , giao hàng , bỉm nội_địa tốt kì hài_lòng",0,0,0,1,1,0,0
2571,22319,"rẻ mua thử chất_lượng kém , hàng sx việt_nam thua hàng nội_địa nhật , dúm tràn tả , đúng câu tiền . không hài_lòng",0,0,0,-1,0,0,0
2572,22318,mua khuyến_mãi hic sản_phẩm đóng_gói đẹp,1,0,0,0,1,0,0
2573,22317,"oke , giao hàng giá_thành hợp_lý",1,0,0,0,1,0,0
2575,22315,giao hàng chậm 24h . mặt tiền gói tiki now không hài_lòng,0,0,0,0,-1,0,0
2576,22314,giao hàng siêu . chất_lượng sản_phẩm tuyệt_vời . tốt,0,0,0,1,1,0,0
2577,22313,"tã . bao_bì hơi cũ , trầy_xước , mất giá_trị bịch tã . không hài_lòng . hài_lòng bao_bì",0,0,0,-1,0,0,0
2578,22312,"sản_phẩm ok , không loại , loại "" đệm mây 4 chiều "" , hình ghi sản_phẩm , ai_ngờ giao , bực_mình coi hình_ảnh ảnh đủ loại , không đại hài_lòng không đúng sản_phẩm",0,-1,0,0,0,0,0
2579,22311,sản_phẩm đẹp . hài_lòng . ủng_hộ shop tiki kì hài_lòng,0,0,0,1,0,0,0
2580,22310,"co_dãn tốt goon , không mer , hi . giao hàng max , hôm hôm , quà đi kèm kì hài_lòng",0,1,0,0,1,0,0
2581,22309,"mua thử sản_phẩm tiki chương_trình khuyến_mãi . tiki giao hàng rấy , giá tốt chất_lượng ok . bé uống cân phát_triển chiều tốt . hài_lòng sản_phẩm . , tiki giá giá sản_phẩm thị_trường . tốt , giao hàng",1,0,0,1,1,0,0
2582,22308,"tả tiện , thiết_kế đẹp , mỏng đẹp mẫu cũ gói 24 miếng , thấm hút tốt kì hài_lòng",0,0,0,1,0,0,0
2584,22765,"đóng_gói xấu , chất_lượng kém không hài_lòng",0,0,0,-1,-1,0,0
2586,22763,hàng 15 / 5 quà tặng đi kèm chưa tiki không hài_lòng,0,-1,0,0,-1,0,0
2587,22762,"mua bão giảm_giá mõi đơn 2 bịch ah , mong bão giảm_giá_như , tiki đóng hàng cẩn_thận , cập_nhật đơn hàng liên_tục theo_dõi , 5 * chất_lượng rẻ",1,0,0,1,1,0,0
2588,22761,tuyệt shop nha kì hài_lòng,0,0,0,0,0,1,0
2589,22760,hàng giao logo hình sản_phẩm . tra google giá hàng giao rẻ : ( hài_lòng,-1,-1,0,0,0,0,0
2590,22759,tiki lưu kho bảo_quản tã không kĩ bao_bì nhăn_nhúm rách bao_bì dán băng_keo chổ rách gói nilong giao . đổi mất . tiki lưu_ý tã trẻ_em bảo_quản lưu kho kĩ sạch_sẽ . tiki làm_việc tâm sản_phẩm trẻ . thân gửi tiki . ! hài_lòng,0,-1,0,-1,0,0,0
2591,22758,"thấm hút tốt , bề_mặt êm . hơi dày . thấm hút tốt , hơi dày",0,0,0,1,0,0,0
2592,22757,"tã quần goon friend , hình doremon dễ_thương , giá rẻ . đợt mua dịp khuyến_mãi giá đi lotte kích_thước l . bé 6kg4 mặc l , tã quần goon slim m. kì hài_lòng",1,0,0,0,0,0,0
2593,22756,"sản_phẩm tốt , giao hàng , phục_vụ tốt hài_lòng kì hài_lòng",0,1,0,1,1,0,0
2595,22754,"giao hàng , quét mã sản_phẩm hãng kì hài_lòng",0,0,0,0,1,0,1
2596,22753,tả mỏng ban_ngày ok . tiki giao hàng quà . kì hài_lòng,0,1,0,1,1,0,0
2597,22752,"3 thùng , ghi quà thú nhồi không quà , hy_vọng tiki giao bù 😞",0,-1,0,0,0,0,0
2598,22751,"mua giá deal , voucher kì hài_lòng",1,0,0,0,0,0,0
2599,22750,"hài_lòng . ủng_hộ sản_phẩm tiki hài_lòng chất_lượng sản_phẩm , ủng_hộ tiếp",0,0,0,0,0,1,0
2600,22749,2 tả quần xxl 56 miếng 1 . thanh_toán đủ tiền . tiki hứa giao bổ_sung . chờ hàng bổ_sung hàng,0,-1,0,0,0,0,0
2602,22747,"2 đứa đều loại , tốt bền tiết_kiệm chi_phí gia_đình tốt",1,0,0,1,0,0,0
2603,22746,quà tặng bé giao hàng đóng_gói cẩn_thận kì hài_lòng,0,1,0,0,1,0,0
2605,22744,gói lớn tiết_kiệm . đóng_gói kỹ_càng . kì hài_lòng,1,0,0,0,1,0,0
2606,22743,"hàng , giao đúng ủng_hộ tiki",0,0,0,1,1,0,0
2607,22742,"đóng_gói , tiki đóng cẩn_thận . giao hàng dự_kiến , mua 2 bịch tã quần kích_thước l 54 miếng , hạn tặng phát nhạc . quà tặng chất_lượng tốt tách đơn không giao tã giao 1 . kì hài_lòng",0,1,0,1,1,0,0
2609,22740,ok. sp như mong doi kì hài_lòng,0,0,0,0,0,1,0
2610,22739,hàng chất_lượng . đóng_gói ấn_tượng dịch_vụ vận_chuyển . mong tiki mãi phong_độ tiki now giao hàng chưa 1h30,0,0,0,1,1,0,0
2613,22736,"đóng_gói kỹ , chất_lượng giá cạnh_tranh . mua hàng tiki an_tâm . phẩm tốt",1,0,0,1,1,0,0
2614,22735,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp kì hài_lòng,0,0,0,1,1,0,0
2615,22734,giao hàng như tia chớp kì hài_lòng,0,0,0,0,1,0,0
2616,22733,1 bịch rách bao_bì kì hài_lòng,0,0,0,0,-1,0,0
2617,22732,sp tốt rẻ mua siêu_thị,1,0,0,1,0,0,0
2618,22731,"sản_phẩm_chất_lượng tốt , giao hàng , đóng_gói kỹ_càng kì hài_lòng",0,0,0,1,1,0,0
2619,22730,"bình_thường tã dán l rộng , bữa_nay mua l chật khít háng bé , bé hăm . gọi tiki không giải_quyết bao 1 gói . 9kg8 không",0,0,1,-1,0,0,0
2620,22729,"3 gói tặng 1 bập_bênh . chất_lượng tã tốt , giao tốc_độ , quà tặng hơi ọp_ẹp . kì hài_lòng",0,-1,0,1,1,0,0
2621,22728,xài yubest gold tốt,0,0,0,0,0,1,0
2622,22727,giá hợp_lý kì hài_lòng,1,0,0,0,0,0,0
2623,22726,bỉm tốt lắm . mua mẹ kì hài_lòng,0,0,0,1,0,0,0
2624,22725,giá tốt . giao hơi kì hài_lòng,1,0,0,0,-1,0,0
2625,22724,hàng chuẩn mua kì hài_lòng,0,0,0,0,0,0,1
2627,22722,"bỉm thấm hút tốt , đóng_gói cẩn_thận giao hàng nhanh_chóng",0,0,0,1,1,0,0
2628,22721,"giao hàng , 5 chưa hàng hàng , 5 chưa hàng",0,0,0,0,-1,0,0
2629,22720,"bao_bì cũ , bám bụi . khó_chịu ! hài_lòng",0,0,-1,0,0,0,0
2630,22306,sản_phẩm tốt như miêu_tả giao hàng kì hài_lòng,0,0,0,1,1,0,0
2631,22305,tả dán tiki mềm cưng ướt vốn cục cưng .,0,0,0,-1,0,0,0
2632,22304,"đệm ok . mua bịch lớn giá_thành . shop , tiki kì hài_lòng",1,0,0,1,0,0,0
2633,22303,"sp mùi như túi ni lông , đầu mua hàng tiki thất_vọng không hài_lòng",0,0,0,-1,0,0,0
2635,22301,bỉm_tệ . k thấm hút tốt . k . không hài_lòng,0,0,0,-1,0,0,0
2636,22300,"bỉm mềm , thấm hút hơi kém . đóng ok .",0,0,0,-1,0,0,0
2637,22299,"hàng hộp thủng không tiki vận_chuyển . hai 1 gói cẩn_thận , không . viền không gói đen",0,-1,0,0,-1,0,0
2638,22298,"giao hàng , tã thùng không rách vận_chuyển . moony , pampers loại dáng ưng giá rẻ , bé đêm . : ” 3 kì hài_lòng",1,0,0,1,1,0,0
2639,22297,"tk đóng_gói cẩn_thận . bobby tiền thấm hút tốt , mềm bé . m đổi kích_thước bé bỉm in hẳn kích_thước lên_mặt chuyên_nghiệp . kì hài_lòng",1,0,0,1,1,0,0
2640,22296,"sản_phẩm ok , bộ_phận giao hàng linh_hoạt , lịch_sự , tiki tin_tưởng tin_dùng , lựa_chọn hàng_đầu mua_sắm . tiki kì hài_lòng",0,0,0,1,1,0,0
2641,22295,rats hài_lòng sẻ ủng_hộ tiếp gói chuẩn,0,0,0,0,0,1,0
2642,22294,"mua sản_phẩm giá_cả rẻ 1 bỉm tốt , mềm , thấm hút da khô thoáng . an_tâm sản_phẩm tin_tưởng mua hàng tiki ! tốt",1,0,0,1,0,0,0
2643,22293,mua 2 bịch không quà tặng truyện_tranh quà khuyến_mại,0,-1,0,0,0,0,0
2644,22292,hàng ok . shop ủng_hộ tiếp . kì hài_lòng,0,0,0,0,0,1,0
2645,22291,sản_phẩm hơi mùi . toàn mùi bvs không hài_lòng,0,0,0,-1,0,0,0
2646,22290,tã bề_ngoài tràn thấm không hàng mua con_cưng,0,0,0,-1,0,0,0
2647,22289,hàng mua chưa chưa chất_lượng hãng yên_tâm kì hài_lòng,0,0,0,0,0,0,1
2648,22288,"rẻ như , rẻ không dám đòi_hỏi , giao đúng hàng 5 kì hài_lòng",1,0,0,0,1,0,0
2649,22287,hàng nhung không quà shop .,0,-1,0,0,0,0,0
2650,22286,hài_lòng sp . k tràn như dòng kì hài_lòng,0,0,0,1,0,0,0
2651,22285,"tã thiết_kế dễ_thương , bắt_mắt hình thú_vị . vạch màu vàng nhạy . thấm hút tạm ổn . bé tè thấm tã sẵn 2 rãnh thoáng_khí , tạm_thời chưa hăm . bé chưa ị không thấm oke ko . kì hài_lòng",0,0,1,1,0,0,0
2652,22284,sản_phẩm dầy kì hài_lòng,0,0,0,-1,0,0,0
2653,22283,"đầu mua tiki , m hài_lòng , sản_phẩm đẹp , m như quảng_cáo , ủng_hộ kì hài_lòng",0,0,0,1,0,0,0
2654,22282,"bé tè tã vốn cục , không hài_lòng hài_lòng",0,0,0,-1,0,0,0
2655,22281,sản_phẩm ok . giá hơi . kì hài_lòng,-1,0,0,1,0,0,0
2657,22279,cực_kì nhanh_chóng hài_lòng . tặng 8 miếng kì hài_lòng,0,1,0,0,1,0,0
2658,22278,"tiki giao . tã mềm loại goo . n slim . mềm , thấm hút tốt",0,0,0,1,1,0,0
2659,22277,hàng chất_lượng . kì hài_lòng,0,0,0,0,0,1,0
2660,22276,sản_phẩm tuyệt_vời giao hàng kì hài_lòng,0,0,0,1,1,0,0
2661,22275,"tiki giao hàng , chất_lượng sản_phẩm tốt . đóng bé đêm không tràn bỉm , không kích_ứng da bé . phẩm tốt",0,0,1,1,1,0,0
2663,22273,"hài_lòng chất_lượng , giao hàng , đóng_gói cẩn_thận kì hài_lòng",0,0,0,1,1,0,0
2664,22272,"bao_bì rách , mua tã tiki",0,0,0,0,-1,0,0
2665,22271,"mềm mịn , oke , hài_lòng . kì hài_lòng",0,0,0,1,0,0,0
