Column1,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
2453,16266,oki nhen,0,0,0,0,0,0,0,1,0
2454,16265,máy ổn . 01 lỗi mền,0,0,0,-1,0,0,0,0,0
2457,16262,móp cấn 4 góc,0,0,0,0,0,0,0,0,-1
2458,16261,sản_phẩm 100 % đẹp,0,0,0,0,0,0,0,1,0
2459,16260,"máy đẹp lắm , shop giao hàng đúng hẹn , chất_lượng máy đúng như mô_tả , giá_cả hợp_lý tầm , chức_năng hoạt_động ổn_định , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , camera chụp hình đẹp lắm , hài_lòng vừa_ý , ủng_hộ sản_phẩm giá 5 ,",1,0,1,1,0,1,0,0,1
2460,16259,"hài_lòng shop thân_thiện , uy_tín , giao sản_phẩm đúng như mô_tả . hàng nguyên seal , vos 3.0 10 ) . giá rẻ đợt km vsmart ra_mắt joy3 . chúc shop phát_triển kinh_doanh . đắt hàng , đông .",1,1,0,0,1,0,0,0,0
2461,16258,"máy_đẹp , pin trâu a",0,0,0,0,0,1,0,0,1
2462,16257,"máy_đẹp , như máy . tốc_độ hơi chậm xíu đời cũ , màn_hình ful hd sắc nét . sạc pin . chăm_sóc khách_hàng shop tốt , tư_vấn nhiệt_tình , uy_tín . an_tâm nhá .",0,1,0,-1,0,1,0,0,1
2463,16256,"đẹp , máy mới_tinh shop uy_tín giao hàng chất_lượng đúng như quảng_cáo cấu_hình mạnh_mẽ , màu_sắc rực_rỡ như mong_đợi hài_lòng vừa_ý , giá_cả hợp_lý ủng_hộ mua",1,1,0,1,0,1,0,0,1
2464,16255,hàng hãng . đóng_gói sản_phẩm tuyệt_vời . 100 % chưa kích_hoạt bảo_hành . ủng_hộ shop tiếp,0,0,1,0,1,0,0,0,0
2465,16254,"màu điện_thoại đẹp , . chụp ảnh ổn . bắt nét hơi chậm . tính_năng oke",0,0,0,0,0,1,0,0,1
2467,16252,"mua 2 1 đen , 1 xanh . bình_thường màu đen nóng bừng_bừng tắt . thử pin không pin máy . 3 vứt màu đen hỏng . buồn ! giao_hành gói oke",0,0,0,0,0,-1,0,1,0
2468,16251,"đóng_gói cẩn_thận , máy không một vết xước , oke lười chả chụp ảnh",0,0,1,0,0,0,0,0,1
2470,16579,"hàng đẹp lắm , giao hàng . gấp . tin_tưởng shop máy ốp cường_lực liền so_sánh dòng giá hợp_lý chất_lượng chờ đợt bfd mua shop .",0,0,1,0,0,0,0,0,1
2471,16578,shop rẻ mí shop shop rẻ mí shop shop rẻ mí shop,1,0,0,0,0,0,0,0,0
2472,16577,"sắc hình sướng tuyệt_vời , vừa_ý hài_lòng , shop giao hàng đúng như quảng_cáo , chúc shop ,",0,0,0,1,0,1,0,0,0
2473,16576,hàng đẹp shop nhiệt_tình,0,1,0,0,0,0,0,0,1
2476,16573,máy check 3utool shop đầu_tư_vấn nhiệt_tình hàng coi như xong 3 tư_vấn không chất_lượng máy,0,-1,0,0,0,0,0,0,0
2477,16572,hàng hãng ok . máy dán sẵn miếng dán pcường lực bảo_vệ màn_hình .,0,0,0,0,1,0,1,0,0
2478,16571,"máy đẹp lắm shop , chất_lượng đúng như shop quảng_bá , chức_năng cơ_bản ổn_định , màn_hình , màu_sắc_đẹp , cầm máy sướng lắm , , ủng_hộ shop tiếp đơn hàng , ủng_hộ , an_tâm sản_phẩm shop .",0,0,0,0,0,1,0,0,1
2480,16569,máy oke cực,0,0,0,0,0,0,0,1,0
2481,16568,bóc niêm_phong như hàng ép kính thay màn . dính keo . ko pải đóng ko . máy oke chức_năng,0,0,0,1,-1,0,0,0,0
2482,16567,mua không màn . sạc không 😕,0,0,0,0,0,-1,0,0,0
2483,16566,"hàng ngon . đều ổn_định . mua hàng shop mấy đơn chưa thất_vọng . máy chạy ổn_định . shop uy_tín . yên_tâm đặt_hàng shop . nhiệt_tình , trả_lời nhắn . ok",0,1,0,1,0,0,0,0,0
2485,16564,"mua shop 2 , ngon , chất đồng . tặng ốp sạc cẩn_thận . đóng_gói kỹ_càng , giao hàng . uy_tín",0,0,1,0,0,0,1,0,0
2488,16561,"máy hãng , giá . chuẩn 5",1,0,0,0,1,0,0,0,0
2489,16560,máy lắm ! giá ổn ! giao hàng ! chủ shop tư_vấn nhiệt_tình .,1,1,1,0,0,0,0,0,1
2490,16559,"điện_thoại hồi chiều , test chức_năng đều ổn , bề_ngoài mới_dụng chạy êm , mạnh , vừa_ý , shop giao hàng đúng như quảng_cáo , giới_thiệu người_thân bạn_bè ủng_hộ shop , mua hàng shop . bình_chọn 5 * shop",0,0,0,1,0,0,0,0,1
2491,16558,"hàng nguyên seal , check imei chuẩn , mua giá sale hời . shop kích_hoạt bảo_hành điện_tử , hài_lòng .",1,0,0,0,1,0,0,0,0
2492,16557,máy chạy ổn chân sạc chập_chờn không sạc shop đổi máy ko ?,0,0,0,1,0,-1,0,0,0
2493,16556,"máy chạy tốt , hình_thức đẹp gấn như . shop tư_vấn cung_cấp thông_tin chính_xác chuyên_nghiệp . nhu_cầu mua hàng điện_tử ủng_hộ .",0,1,0,0,0,0,0,0,1
2494,16555,shop uy_tín . hàng . máy cấu_hình . game lướt web không chê . đúng hàng samsung shop nhiệt_tình hướng_dẫn . giới_thiệu bạn_bè ủng_hộ 5 .,0,1,0,1,0,1,0,0,0
2495,16554,"chưa , shop hàng nói_chuyện nhã_nhặn , giao hàng , đóng_gói",0,1,1,0,0,0,0,0,0
2496,16553,"giao hàng đúng , đúng mô_tả như shopee , giao hàng , đóng_gói sản_phẩm . máy lỗi mic ng . # nghe jack sạc lỗi , báo shop shop báo c . hàng shop khắc_phục .",0,0,1,0,0,-1,0,0,0
2497,16552,"giá ngon lên_đời điện_thoại , ưng , trải nghiệm nhận_xét : )",1,0,0,0,0,0,0,0,1
2498,16551,"sản_phẩm tốt , tác vụ cơ_bản ổn không chs game như fre fire",0,0,0,1,0,0,0,0,0
2499,16550,sản_phẩm oke,0,0,0,0,0,0,0,1,0
2500,16549,sản_phẩm tốt,0,0,0,0,0,0,0,1,0
2501,16548,"hàng , điện_thoại như hình . máy 99 % . cảm_ứng mượt_mà , màn_hình đẹp . chụp hình căng đét , nghe gọi sóng mạnh . web cày game bao mướt . . giá rẻ giá rẻ ngon lắm . lăn_tăn hốt liền .",1,0,0,1,0,1,0,0,1
2502,16547,"shop gói hàng siêu cẩn_thận , bọc chống sốc chèn xốp xung_quanh , cảm_quan chuẩn tiêu_chí ngon bổ rẻ , chất_lượng chờ time đáng_giá 9 xác đc .",1,0,1,0,0,0,0,0,0
2506,16543,"máy đẹp , hình_thức sang_trọng , chức_năng hoàn_thiện , test sản_phẩm không lỗi , đồng_tiền bát gạo , shop uy_tín giao hàng đúng như quảng_cáo , nhân_viên shop nhiệt_tình , vui_vẻ tâm khách_hàng , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop",0,1,0,0,0,1,0,0,1
2507,16542,"sản_phẩm shop giao như hình shop đăng mô_tả . chất_lượng sản_phẩm ok . máy bóc , , không ứng_dụng tải . mò lắm tải 1 . loa hơi . bàn_phím phím như @ không 😂 oke",0,0,0,0,0,-1,0,0,1
2508,16541,cực thứ2 tâm 🙆 🏼 ‍ ♀ ️,0,0,0,1,0,0,0,0,0
2509,16540,"sản_phẩm tốt , pin năng tốt mẫu_mã đẹp , giá_cả hợp_lý , nhân_viên shop nhiệt_tình vui_vẻ , hài_lòng sản_phẩm phong_cách phục_vụ shop ,",1,1,0,1,0,1,0,0,1
2510,16539,"đẹp đóng_gói cẩn_thận , giá_cả",1,0,1,0,0,0,0,0,1
2511,16538,giao hàng đầy_đủ chúc shop buôn đắt . túi_xách giá tận gốc qtam tường,0,0,1,0,0,0,0,0,0
2512,16537,"hàng chiều , test hàng chất tốt , bề_ngoài 99 % , chức_năng ổn , quay_phim chụp hình lướt web , mượt , pin trâu ... . vừa_ý , shop uy_tín giao hàng đúng như quảng_cáo , mua hàng shop , bình_chọn 5 shop , .",0,1,0,1,0,1,0,0,1
2513,16536,"hoàn_hảo , sản_phẩm_chất_lượng tốt , ứng_dụng oke , màn_hình cảm_ứng nhạy màu_sắc_đẹp , camera chụp hình sắc nét , mạng lướt web , game ổn_định , hài_lòng vừa_ý lắm , shop giao hàng sản_phẩm đúng quảng_cáo , nhân_viên tư_vấn nhiệt_tình , vui_vẻ",0,1,1,1,0,1,0,0,0
2514,16535,"máy đẹp , cầm máy cảm_giác , test chức_năng đều ổn , quay_phim chụp hình sắt nét , pin trâu game lướt web êm lắm , shop giao hàng đúng như quảng_cáo , giới_thiệu người_thân bạn_bè ủng_hộ shop , duyệt 5sao",0,0,0,1,0,1,0,0,1
2515,16534,hàng đóng_gói cẩn phẩm ưng_ý như quảng_cáo,0,0,1,0,0,0,0,0,0
2516,16533,sạc ngon,0,0,0,0,0,1,0,0,0
2517,16532,"chuẩn nha anh_em , hàng đúng chức_năng cơ_bản ổn_định , màn_hình siêu nét , cảm_ứng nhạy lướt êm_ru , chất_lượng đỉnh , hài_lòng lắm , shop hàng tâm , chế_độ bảo_hành rõ_ràng , shop cảm_giác an_tâm sản_phẩm , giới_thiệu bạn_bè ủng_hộ",0,1,0,0,1,1,0,0,0
2518,16531,màu xanh dương gửi máy màu hồng ! shop làm_ăn chán,0,-1,0,0,0,0,0,0,0
2519,16530,máy hôm pin hỏng sụt liên lục . nt shop không giải_quyết rõ_ràng . bảo m gửi . fai đổi hàng vòng mấy . m bjo đổi . không hài_lòng,0,-1,0,0,0,-1,0,0,0
2521,16528,"máy đẹp lắm shop , chất_lượng đúng như shop quảng_bá , chức_năng cơ_bản ổn_định , màn_hình , màu_sắc_đẹp , cầm máy sướng lắm , , ủng_hộ shop tiếp đơn hàng , ủng_hộ , an_tâm sản_phẩm shop .",0,0,0,0,0,1,0,0,1
2522,16527,"máy đẹp shop , máy đúng như shop quảng_cáo , chức_năng chạy mượt , cảm_ứng nhạy , chụp hình phim sắt nét , lướt web , game oke , shop giao hàng đúng như shop mô_tả , ủng_hộ shop đơn hàng . shop 5 .",0,0,0,1,0,1,0,0,1
2523,16526,"máy đẹp lắm , ứng_dụng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , camera chụp ảnh đẹp nét , sản_phẩm hoàn_thiện , giá_cả hợp_lý , vừa_ý lắm , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , 5 shop , ủng_hộ shop",1,1,0,0,0,1,0,0,1
2524,16525,sp ok . đúng yc mua .,0,0,0,0,0,0,0,1,0
2525,16524,"đồng_tiền bát gạo , máy đẹp , cấu_hình mạnh_mẽ , chức_năng hoạt_động ổn_định , màn_hình đẹp màu_sắc rực_rỡ , shop uy_tín giao hàng đúng như quảng_cáo , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop ,",0,1,0,0,0,1,0,0,1
2526,16523,"hàng hài_lòng . giao hàng , hẹn trễ tận hnay hàng .",0,0,-1,0,0,0,0,0,0
2527,16522,"máy cực_kỳ , chỗ xước nhẹ , màn không tỳ vết , dây sạc , ốp lưng , dán cường_lực đầy_đủ",0,0,0,0,0,1,1,0,-1
2528,16521,oke tội fb phai nguyên thông_báo thoát hắn kg,0,0,0,0,0,0,0,1,0
2529,16249,"máy 99 % , phụ_kiện đều tốt , họp . good .",0,0,0,0,0,0,1,0,1
2530,16248,"máy_đẹp , pin tốt . mua",0,0,0,0,0,1,0,0,1
2532,16246,"máy sạc không pin , nt shop không trả_lời , làm_việc không uy_tín",0,-1,0,0,0,-1,0,1,0
2534,16244,mua 2 shop rât oke máy đẹp pin 84 % ủng_hộ shop,0,0,0,0,0,0,0,0,1
2536,16242,"sản_phẩm tuyệt_vời , chủ shop nhiệt_tình tư_vấn , mua thử .",0,1,0,0,0,0,0,0,0
2537,16241,hàng nguyên tem chưa kích_hoạt . đóng bọc cẩn_thận . nv,0,1,0,0,1,0,0,0,0
2538,16240,giao hàng đóng_gói đẹp . chất_lượng giá tiền,1,0,1,0,0,0,0,0,0
2539,16239,ưng lắm sản_phẩm đẹp như shop lì_xì 5 *,0,1,0,0,0,0,0,0,1
2540,16238,"máy ban_đầu tốt . mún nguyên niêm_phong unlock máy nguyên seal . hàng_xách khả_năng đóng , màng bọc máy bẩn . ksao , máy không trầy_xước lỗi_lầm hình_thức . xiaomi bàn . bền , bền pin lẫn hiệu_năng . ủng_hộ shop tiếp !",0,0,0,0,1,1,0,0,1
2541,16237,"màng đẹp , mua 99 % hơi trầy 1 tí , hộp lịch_sự 😊 , thử ntn",0,0,0,0,0,-1,0,0,-1
2542,16236,"hàng , vỡ mất cường_lực tặng kèm",0,0,0,0,0,0,-1,0,0
2543,16235,giao hàng hơi giao hàng_nhanh,0,0,-1,0,0,0,0,0,0
2544,16234,"chăm_sóc khách_hàng tệ , xong hành . trả_lời vòng_vo . hàng mic thu âm lộ thông_tin không . máy đơ liên chụp ảnh , màn_hình đứng 3 - 10s . tóm mất tiền bực . tệ",0,-1,0,-1,0,-1,0,0,0
2545,16233,bề_ngoài vẻ hơi trầy màn_hình đẹp . ưng_ý sản_phẩm . nhu_cầu đọc sách đáp_ứng đầy_đủ . chờ thời_lượng pin ok .,0,0,0,1,0,0,0,0,-1
2546,16232,"giao hàng siêu , 7 đặt_hàng , chiều 2 hàng . đóng_gói kĩ_càng , bao da tặng kèm cứng_cáp , đẹp . máy trầy nhẹ không mua",0,0,1,0,0,0,1,0,-1
2547,16231,"đóng_gói , giá kh đòi_hỏi , ổn .",0,0,1,0,0,0,0,0,0
2548,16230,"máy đẹp lắm , ứng_dụng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , camera chụp ảnh đẹp nét , sản_phẩm hoàn_thiện , giá_cả hợp_lý , vừa_ý lắm , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , 5 shop , ủng_hộ shop .",1,1,1,1,0,1,0,0,1
2549,16229,"màn_hình , ngoại_hình đẹp mở_màn_hình trắng quần trắng hiện mạng khó_chịu , giao hàng , đóng_gói kĩ ! kĩ máy , bước_đầu hơi buồn",0,0,1,0,0,-1,0,0,1
2550,16228,"săn flash sale , hoàn 300k xu , giá hời . giao hàng , đóng_gói cẩn_thận",1,0,1,0,0,0,0,0,0
2552,16226,"shop uy_tín giao hàng đúng hẹn , chất_lượng máy tốt , đúng như shop quảng_cáo , giá_cả hợp_lý , chức_năng máy hoạt_động ổn_định , nhân_viên hàng tâm khách_hàng , chế_độ hậu_mãi rõ_ràng , an_tâm sản_phẩm ủng_hộ shop ,",1,1,1,0,0,1,0,0,0
2553,16225,"quý shop giao hàng . sản_phẩm đúng chủng_loại , màu_sắc , hãng , nguyên seal . mua sản_phẩm 5 vsmart , vsmart active 1 . tin_dùng sản_phẩm vsmart . ủng_hộ shope vsmart 5 !",1,0,0,0,1,0,0,0,1
2554,16224,sản_phẩm hình_thức đẹp . viên pin sản_phẩm chai . 1 tí pin tụt như tụt quần,0,0,0,0,0,-1,0,0,1
2555,16223,"đóng_gói , máy cài android 9 chạy không ổn_định android 7 chạy ổn . chủ support nhiệt_tình . máy tương_đối mượt , hơi . giá tiền ổn . accu battery đo thâý pin chai tương_đối , tầm 4 - 5 tiếng .",0,1,1,1,0,-1,0,0,0
2556,16222,"máy đẹp shop , máy đúng như shop quảng_cáo , chức_năng chạy mượt , cảm_ứng nhạy , chụp hình phim sắt nét , lướt web , game oke , shop giao hàng đúng như shop mô_tả , ủng_hộ shop đơn hàng . shop 5 .",0,0,0,1,0,1,0,0,1
2557,16221,"chưa thử máy zin , shop giao hàng . hài_lòng",0,0,1,0,1,0,0,0,0
2558,16220,máy bóc niêm_phong . mua mẹ công_nghệ mẹ chưa quen 🤣 mua samsung a21s .,0,0,0,0,1,0,0,0,0
2559,16219,"máy nguyên đai nguyên kiện , hài_lòng . ủng_hộ shop .",0,0,0,0,1,0,0,0,0
2560,16218,"đẹp shop , đúng hàng hãng , cấu_hình mạnh , game , lướt web phim đều chạy mượt , camera đều sắt nét , hài_lòng sản_phẩm , shop giao hàng đúng như quảng_cáo , giới_thiệu shop người_thân , bình_chọn shop 5 .",0,0,0,1,1,1,0,0,0
2561,16217,"máy 1 . 24 test máy cảm_nhận ok , pin hơi yếu chế_độ tiết_kiệm pin . tầm giá 699k bbz10 tuyệt_vời "" cùi bắp "" tầm giá . anh_em kỹ mua . thanks shop .",0,0,0,0,0,0,0,0,0
2562,16216,đóng_gói sản_phẩm . giao hàng,0,0,1,0,0,0,0,0,0
2564,16214,tuyệt_vời . máy đẹp . 99 % . tư_vấn nhiệt_tình . mua 2 máy . mua .,0,1,0,0,0,0,0,0,1
2565,16213,máy đẹp check pin báo sạc 1 @ @ . mua máy tốt ipad,0,0,0,0,0,0,0,0,1
2566,16212,shop tốt sản_phẩm tốt .,0,0,0,0,0,0,0,1,0
2567,16211,hộp . hàng vỡ hộp gói bầm dập . hộp máy nguyên . chưa sản_phẩm,0,0,-1,0,0,0,0,0,0
2568,16210,"shop uy_tín giao hàng đúng , sản_phẩm đẹp , chất_lượng hàng , test đúng như shop mô_tả , niềm shop . shop giao hàng đúng như quảng_cáo , bình_chọn shop 5 .",0,1,1,0,0,0,0,0,1
2569,16209,tốt sop hàng chất_lượng tróng,0,0,0,0,0,0,0,1,0
2570,16208,"máy mượt lắm . pin ổn . chủ shop dễ_thương , nhiệt_tình , chu_đáo chiều . shop máy đẹp , cài_đặt sẵn phần_mềm . hài_lòng . mom mua bé học_tập giải_trí . shop tin_cậy mua .",0,1,0,1,0,1,0,0,1
2572,16206,"tuyệt , chất_lượng tốt , đúng như shop quảng_bá , hoàn_thiện chi_tiết , shop uy_tín , giao hàng đúng hẹn sản_phẩm đẹp không chê , hài_lòng lắm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,1,0,0,0,0,0,1
2573,16205,"hàng đẹp , ổn nha",0,0,0,0,0,0,0,0,1
2574,16204,"sản_phẩm tốt , mượt , . shop hướng_dẫn up tiếng việt không ?",0,0,0,1,0,0,0,0,0
2575,16203,vỏ lởm . kênh hở . ọp_ẹp .,0,0,0,0,0,0,0,0,-1
2576,16202,"máy đẹp shop , cầm sản_phẩm , bề_ngoài máy mới_tinh test ứng_dụng hoạt_động ổn_định , màu_sắc rực_rỡ , cảm_ứng lướt êm_ái , camera chụp ảnh nét , hài_lòng sản_phẩm , shop giao hàng uy_tín đúng hẹn chất_lượng đúng như quảng_cáo , 5",0,0,1,1,0,1,0,0,1
2578,16200,sản_phẩm nguyên seal . chất_lượng,0,0,0,0,1,0,0,0,0
2579,16199,"mua online run vãi , bắt đủ tiền bóc hộp , video bó hộp sợ ta cục gạch . may hàng đẹp , ae yên_tâm shop rẻ uy_tín ! chờ tuần shop cài tiếng việt không !",1,0,0,0,0,0,0,0,1
2580,16198,"đẹp , shop giao hàng đúng hẹn , sản_phẩm đóng_gói gọn_gàng , chất_lượng tốt , test chức_năng ổn_định , màn_hình cảm_ứng nhạy , sắc nét , camera đều tuyệt_vời , ứng_dụng hoạt_động chuẩn mạng game lướt web mượt_mà vừa_ý hài_lòng sản ơn shop ,",0,0,1,1,0,1,0,0,1
2581,16197,shop gói hàng kĩ sản_phẩm nguyên seal đủ phụ_kiện đẹp đợt giảm_giá đặt_hàng dùm .,0,0,1,0,1,0,1,0,1
2582,16196,"shop dễ_thương uy_tín , hàng chất_lượng chuẩn test đúng hàng hãng chi tự_tin mua hàng shop , 5 *",0,1,0,0,1,0,0,0,0
2583,16195,"máy đẹp ok , gói , mua giá sale hời",1,0,1,0,0,0,0,0,1
2584,16194,"máy đẹp , hình_thức sang_trọng , chức_năng hoàn_thiện , test sản_phẩm không lỗi , đồng_tiền bát gạo , shop uy_tín giao hàng đúng như quảng_cáo , nhân_viên shop nhiệt_tình , vui_vẻ tâm khách_hàng , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop",1,1,0,0,0,0,0,0,1
2585,16193,shop đóng_gói hàng giao hàng điện_thoại hãng vmart bảo_hành như sản_phẩm tốt không .,0,0,1,0,0,0,0,0,0
2586,16192,"giao hàng , shop khách_hàng , nhiệt_tình",0,1,1,0,0,0,0,0,0
2587,16191,sản_phẩm oke ngon tốt chs game mượt_mà pin không chai mấy tóm ngon tầm giá shiper shop thân_thiện,0,1,1,1,0,1,0,0,0
2588,16190,máy đẹp ☺ ️ tốt 😀 ko xước cạnh máy 😊 shop nhiệt_tình 😘 5 ⭐,0,1,0,0,0,0,0,0,1
2589,16189,"hàng đẹp , chất_lượng ok . giá rẻ . đồng_tiền bát gạo nha mn . nhu_cầu mua hàng shop . ủng_hộ shop 5",1,0,0,0,0,0,0,0,1
2591,16187,"poco x3 hoàn_hảo tầm giá . tốt , loa kép nghe camera lồi ngầu không đẹp .",0,0,0,1,0,1,0,0,-1
2592,16186,chất_lượng tương_xứng giá_thành . túi_tiền ủng_hộ hàng việt_nam chất_lượng lứa học_sinh sinh_viên,1,0,0,0,0,0,0,0,0
2593,16185,san pham minh thich . nhumg hoi nho va khong biet ten hang la gi . ko dung lenovo ma minh ao uoc nhung cung oke,0,0,0,0,0,0,0,1,0
2594,16184,chất_lượng sản_phẩm ok . shop giao hàng nhanh_chóng . sp ổn_áp,0,0,1,0,0,0,0,0,0
2595,16183,"máy đẹp shop , cầm sản_phẩm , bề_ngoài máy mới_tinh test ứng_dụng hoạt_động ổn_định , màu_sắc rực_rỡ , cảm_ứng lướt êm_ái , camera chụp ảnh nét , hài_lòng sản_phẩm , shop giao hàng uy_tín đúng hẹn chất_lượng đúng như quảng_cáo , 5",0,0,1,1,0,1,0,0,1
2596,16182,"oki 1 , tốt ủng_hộ shop",0,0,0,0,0,0,0,1,0
2598,16180,"rẻ ngon , pin 80 % , chạy mượt , ngoại_hình , kèm sạc 18w , antutu hàng hãng , update android 8 mượt . ủng_hộ shop",1,0,0,1,1,0,1,0,1
2599,16179,"sản_phẩm nguyên kiện , tiền .",0,0,0,0,1,0,1,0,0
2602,16176,sản_phẩm cũ_kĩ . giá tiền không hợp_lí,-1,-1,0,0,0,0,0,0,-1
2603,16175,"sản_phẩm tốt , chất_lượng đúng như shop quảng_bá , chức_năng hoạt_động tốt ổn_định , màu_sắc rực_rỡ , cảm_ứng nhạy lướt êm_ái , pin vừa_ý hài_lòng sản_phẩm chị_em an_tâm sản_phẩm shop",0,0,0,1,0,1,0,0,0
2604,16174,"nguyên niêm_phong , nguyên tem , kích_hoạt bảo_hành điện_tử hàng cực bọc vô_cùng chắn đặt_hàng shop liên_hệ nhắn , lưu_ý rỏ đồng_ý shop mal 7 test máy . dịp mua , không khuyến_mãi không ?",0,1,1,0,1,0,0,0,1
2605,16173,"đt cơ_bản , to kinh nhẹ . hợp đt phụ .",0,0,0,0,0,0,0,1,0
2607,16171,"máy_ngon , nguyên áp , không một vết xước , giao hàng siêu , shop phục_vụ siêu tốt , màu trắng màu vàng cố_gắng giao màu ok . máy pik chất_lượng",0,1,1,0,0,0,0,0,1
2608,16170,"giá sản_phẩm tốt . ngoại_hình thiết_kế đẹp , màn_hình đẹp , hiển_thị sắc nét câú hình mạnh giá tiền . game mượt không giật , lag . âm_thanh , chụp hình đẹp , shop rep nhắn nhiệt_tình . tóm giá ổn . ủng_hộ shop đơn hàng . 5s",1,1,0,1,0,1,0,0,1
2609,16169,"đóng_gói kỹ , hàng nguyên seal . hàng hãng oke lắm .",0,0,1,0,1,0,0,0,0
2610,16168,"cảm_ứng không mượt , bấm không , nhảy lung_tung . đổi hàng shop không trả_lời , chất_lượng sản_phẩm tệ .",0,-1,0,0,0,-1,0,0,0
2611,16167,"loa nghe 8 / 10 , keo hở tí , không trầy xướt tốt",0,0,0,0,0,0,-1,1,0
2612,16166,"1 tuần . shop không chê . máy hình_thức đẹp , trầy_xước ít , như . mạng ap rác ( tải tool mạng xoá ) . chip snap 820 nóng , xung , lag , mua máy phụ nghe gọi , nhẹ_nhàng đc .",0,-1,0,-1,0,0,0,0,1
2613,16165,shop giao hàng . máy hãng nguyên niêm_phong cộng đúng màu . 1 chất_lượng 😊,0,0,1,0,1,0,0,0,0
2614,16164,shop làm_ăn như lol . mua máy giao máy 😡 làm_ăn bất_uy_tín,0,-1,0,0,0,0,0,0,0
2615,16163,hàng . shop giao hàng . máy tốt . ưng lắm ng,0,0,1,0,0,0,0,0,0
2616,16162,"sản_phẩm tốt , , shop phục_vụ chu_đáo , giao hàng , mẹ không ảnh sản_phẩm",0,1,1,0,0,0,0,0,0
2617,16161,"đẹp , shop , sản_phẩm_chất_lượng đúng như quảng_cáo , chức_năng cơ_bản ổn_định , màn_hình đẹp cảm_ứng nhạy , lướt êm_ái , cấu_hình mạnh_mẽ , đồng_tiền , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,0,0,1,0,1,0,0,1
2620,16158,hàng ngon . tuột pin . ko,0,0,0,0,0,-1,0,0,0
2621,16157,đầu mua vsmart chưa đầy_đủ phụ_kiện . tầm giá ổn .,1,0,0,0,0,0,1,0,0
2622,16156,"túi chống sốc dày_dặn , đẹp ! mặc_dù shop giao hàng , đi chất_lượng túi chống sốc hài_lòng",0,0,0,0,0,0,1,1,0
2623,16155,"shop giao hàng chuẩn , máy đẹp , hoàn_thiện chi_tiết , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , shop uy_tín nhiệt_tình khách_hàng , chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,0,0,1,1,0,0,1
2624,16154,"giao hàng , đóng_gói cẩn_thận . giao hàng , đóng_gói cẩn_thận .",0,0,1,0,0,0,0,0,0
2626,16152,"chút pin trâu , mát , shop giao hàng . tầm giá 3tr tạm ổn , màn chưa như mong_đợi",0,0,1,0,0,-1,0,0,0
2627,16151,"shop nhiệt_tình , máy hình_thức đẹp , ưng ! hà_nội nowship 1 tiếng máy",0,1,1,0,0,0,0,0,1
2628,16150,"hình_thức máy tương_đối đẹp , đóng_gói cẩn_thận , đầy_đủ phụ_kiện . như mô_tả . shop 5",0,0,1,0,0,0,1,0,1
2629,16149,đúng sản_phẩm,0,0,0,0,0,0,0,1,0
2630,16148,"đóng_gói giao hàng sản_phẩm oke tróc sơn nhẹ chỗ cổng sạc , shop đền_bù 1 tai_nghe xiaomi basic shop nhiệt_tình , nhanh_nhẹn test máy ổn , không lỗi trừ chỗ tróc sơn , hơi buồn một xí",0,1,1,0,0,0,1,0,-1
2631,16147,ổn_áp tầm giá,0,0,0,0,0,0,0,1,0
2632,16146,"hàng hãng , giao cực",0,0,1,0,1,0,0,0,0
2633,16145,"tuyệt_vời , máy đẹp , shop giao hàng đúng như quảng_cáo , chức_năng ổn_định , ứng_dụng chạy mượt , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ đẹp , mạng lướt web phim đều oke , shop tận_tình hướng_dẫn , nhân_viên phục_vụ chuyên_nghiệp , hài an_tâm sử",0,1,0,1,0,1,0,0,1
2634,16144,"hài_lòng chất_lượng sản_phẩm , máy đẹp lắm , shop giao hàng , test chức_năng ổn_định , màn_hình đẹp màu_sắc rực_rỡ , cảm_ứng lướt êm mượt , cấu_hình mạnh mạng lướt web phim , liên_minh sướng , đồng_tiền , giới_thiệu",0,0,1,1,0,1,0,0,1
2635,16143,máy đẹp hãng . chưa active . tốt tầm giá . mua . shop giao hàng,0,0,-1,0,1,0,0,0,1
2636,16142,đúng như sohp,0,0,0,0,0,0,0,1,0
